VBELN,VKORG,VTWEG,SPART,AUART,KUNNR,BSTNK,ERDAT
0000003214,1710,10,00,TA,USCU_L10,4500036433,20200603
0000003215,1710,10,00,TA,USCU_S14,4500036461,20200603
0000003216,1710,10,00,TA,USCU_S04,4500036346,20200603
0000003217,1710,10,00,TA,USCU_S09,4500036403,20200603
0000003218,1710,10,00,TA,USCU_S16,4500036288,20200603
0000003219,1710,10,00,TA,USCU_L01,4500036143,20200603
0000003220,1710,10,00,TA,USCU_L09,4500036259,20200603
0000003221,1710,10,00,TA,USCU_L07,4500036202,20200603
0000003222,1710,10,00,TA,USCU_S02,4500036172,20200603
0000003258,1710,10,00,TA,USCU_S09,4500036231,20200603
0000003259,1710,10,00,TA,USCU_S02,4500035516,20200603
0000003260,1710,10,00,TA,USCU_S17,4500035624,20200603
0000003261,1710,10,00,TA,USCU_S07,4500035565,20200603
0000003262,1710,10,00,TA,USCU_L03,4500035488,20200603
0000003263,1710,10,00,TA,USCU_L09,4500035595,20200603
0000003264,1710,10,00,TA,USCU_L05,4500035537,20200603
0000003265,1710,10,00,TA,USCU_S04,4500035344,20200603
0000003266,1710,10,00,TA,USCU_L05,4500035371,20200603
0000003267,1710,10,00,TA,USCU_L09,4500035431,20200603
0000003268,1710,10,00,TA,USCU_S14,4500035460,20200603
0000003269,1710,10,00,TA,USCU_L02,4500035314,20200603
0000003270,1710,10,00,TA,USCU_S07,4500035401,20200603
0000003271,1710,10,00,TA,USCU_L01,4500035162,20200603
0000003272,1710,10,00,TA,USCU_S09,4500035232,20200603
0000003273,1710,10,00,TA,USCU_S16,4500035285,20200603
0000003274,1710,10,00,TA,USCU_S05,4500035182,20200603
0000003275,1710,10,00,TA,USCU_S17,4500036813,20200603
0000003276,1710,10,00,TA,USCU_S06,4500036694,20200603
0000003277,1710,10,00,TA,USCU_S09,4500036753,20200603
0000003278,1710,10,00,TA,USCU_L06,4500036723,20200603
0000003279,1710,10,00,TA,USCU_L10,4500036783,20200603
0000003280,1710,10,00,TA,USCU_L03,4500036664,20200603
0000003281,1710,10,00,TA,USCU_S08,4500036931,20200603
0000003282,1710,10,00,TA,USCU_S02,4500036871,20200603
0000003283,1710,10,00,TA,USCU_L04,4500036901,20200603
0000003284,1710,10,00,TA,USCU_L02,4500036841,20200603
0000003285,1710,10,00,TA,USCU_S15,4500036990,20200603
0000003286,1710,10,00,TA,USCU_L09,4500036960,20200603
0000003287,1710,10,00,TA,USCU_L01,4500037019,20200603
0000003288,1710,10,00,TA,USCU_L09,4500037137,20200603
0000003289,1710,10,00,TA,USCU_S16,4500037167,20200603
0000003290,1710,10,00,TA,USCU_L05,4500037077,20200603
0000003291,1710,10,00,TA,USCU_S04,4500037048,20200603
0000003292,1710,10,00,TA,USCU_S09,4500037107,20200603
0000003297,1710,10,00,TA,USCU_S10,4500038687,20200708
0000003298,1710,10,00,TA,USCU_L07,4500038656,20200708
0000003299,1710,10,00,TA,USCU_S03,4500038625,20200708
0000003300,1710,10,00,TA,USCU_L07,4500038655,20200708
0000003301,1710,10,00,TA,USCU_S11,4500038686,20200708
0000003302,1710,10,00,TA,USCU_S02,4500038624,20200708
0000003303,1710,10,00,TA,USCU_S14,4500038747,20200708
0000003304,1710,10,00,TA,USCU_S06,4500038623,20200708
0000003305,1710,10,00,TA,USCU_S09,4500038685,20200708
0000003306,1710,10,00,TA,USCU_L08,4500038654,20200708
0000003307,1710,10,00,TA,USCU_L06,4500038653,20200708
0000003308,1710,10,00,TA,USCU_S11,4500038684,20200708
0000003309,1710,10,00,TA,USCU_S04,4500038622,20200708
0000003310,1710,10,00,TA,USCU_S14,4500038745,20200708
0000003311,1710,10,00,TA,USCU_S09,4500038683,20200708
0000003312,1710,10,00,TA,USCU_L10,4500038714,20200708
0000003313,1710,10,00,TA,USCU_L02,4500038590,20200708
0000003314,1710,10,00,TA,USCU_L10,4500038715,20200708
0000003315,1710,10,00,TA,USCU_L03,4500038591,20200708
0000003316,1710,10,00,TA,USCU_S15,4500038746,20200708
0000003317,1710,10,00,TA,USCU_L02,4500038592,20200708
0000003318,1710,10,00,TA,USCU_L10,4500038716,20200708
0000003319,1710,10,00,TA,USCU_L10,4500038717,20200708
0000003320,1710,10,00,TA,USCU_S16,4500038748,20200708
0000003321,1710,10,00,TA,USCU_L01,4500038593,20200708
0000003322,1710,10,00,TA,USCU_L10,4500038718,20200708
0000003323,1710,10,00,TA,USCU_L03,4500038594,20200708
0000003324,1710,10,00,TA,USCU_S16,4500038749,20200708
0000003325,1710,10,00,TA,USCU_L01,4500038595,20200708
0000003326,1710,10,00,TA,USCU_L10,4500038719,20200708
0000003327,1710,10,00,TA,USCU_S16,4500038750,20200708
0000003328,1710,10,00,TA,USCU_L06,4500038652,20200708
0000003329,1710,10,00,TA,USCU_S04,4500038621,20200708
0000003330,1710,10,00,TA,USCU_L10,4500038537,20200708
0000003331,1710,10,00,TA,USCU_L04,4500038476,20200708
0000003332,1710,10,00,TA,USCU_L01,4500038414,20200708
0000003333,1710,10,00,TA,USCU_L10,4500038536,20200708
0000003334,1710,10,00,TA,USCU_S15,4500038566,20200708
0000003335,1710,10,00,TA,USCU_L02,4500038413,20200708
0000003336,1710,10,00,TA,USCU_L09,4500038535,20200708
0000003337,1710,10,00,TA,USCU_S17,4500038565,20200708
0000003338,1710,10,00,TA,USCU_L09,4500038534,20200708
0000003339,1710,10,00,TA,USCU_S15,4500038564,20200708
0000003340,1710,10,00,TA,USCU_L01,4500038412,20200708
0000003341,1710,10,00,TA,USCU_L03,4500038411,20200708
0000003342,1710,10,00,TA,USCU_S16,4500038563,20200708
0000003343,1710,10,00,TA,USCU_L10,4500038533,20200708
0000003344,1710,10,00,TA,USCU_L10,4500038532,20200708
0000003345,1710,10,00,TA,USCU_L02,4500038410,20200708
0000003346,1710,10,00,TA,USCU_L01,4500038415,20200708
0000003347,1710,10,00,TA,USCU_S10,4500038506,20200708
0000003348,1710,10,00,TA,USCU_S06,4500038445,20200708
0000003349,1710,10,00,TA,USCU_L04,4500038475,20200708
0000003350,1710,10,00,TA,USCU_S06,4500038444,20200708
0000003351,1710,10,00,TA,USCU_S12,4500038505,20200708
0000003352,1710,10,00,TA,USCU_L08,4500038474,20200708
0000003353,1710,10,00,TA,USCU_S01,4500038443,20200708
0000003354,1710,10,00,TA,USCU_S09,4500038504,20200708
0000003355,1710,10,00,TA,USCU_S06,4500038442,20200708
0000003356,1710,10,00,TA,USCU_L07,4500038473,20200708
0000003357,1710,10,00,TA,USCU_S15,4500038567,20200708
0000003358,1710,10,00,TA,USCU_L05,4500038471,20200708
0000003359,1710,10,00,TA,USCU_S05,4500038440,20200708
0000003360,1710,10,00,TA,USCU_S14,4500038562,20200708
0000003361,1710,10,00,TA,USCU_S11,4500038501,20200708
0000003362,1710,10,00,TA,USCU_S11,4500038503,20200708
0000003363,1710,10,00,TA,USCU_S10,4500038502,20200708
0000003364,1710,10,00,TA,USCU_S03,4500038441,20200708
0000003365,1710,10,00,TA,USCU_L04,4500038472,20200708
0000003366,1710,10,00,TA,USCU_S15,4500038384,20200708
0000003367,1710,10,00,TA,USCU_L10,4500038353,20200708
0000003368,1710,10,00,TA,USCU_S15,4500038383,20200708
0000003369,1710,10,00,TA,USCU_L01,4500038230,20200708
0000003370,1710,10,00,TA,USCU_L10,4500038354,20200708
0000003371,1710,10,00,TA,USCU_L01,4500038231,20200708
0000003372,1710,10,00,TA,USCU_L03,4500038232,20200708
0000003373,1710,10,00,TA,USCU_S14,4500038385,20200708
0000003374,1710,10,00,TA,USCU_L09,4500038355,20200708
0000003375,1710,10,00,TA,USCU_L03,4500038229,20200708
0000003376,1710,10,00,TA,USCU_L10,4500038352,20200708
0000003377,1710,10,00,TA,USCU_S15,4500038382,20200708
0000003378,1710,10,00,TA,USCU_L09,4500038351,20200708
0000003379,1710,10,00,TA,USCU_S16,4500038381,20200708
0000003380,1710,10,00,TA,USCU_L02,4500038228,20200708
0000003381,1710,10,00,TA,USCU_L01,4500038227,20200708
0000003382,1710,10,00,TA,USCU_S15,4500038380,20200708
0000003383,1710,10,00,TA,USCU_L09,4500038350,20200708
0000003384,1710,10,00,TA,USCU_S09,4500038319,20200708
0000003385,1710,10,00,TA,USCU_L08,4500038288,20200708
0000003386,1710,10,00,TA,USCU_S03,4500038257,20200708
0000003387,1710,10,00,TA,USCU_S07,4500038320,20200708
0000003388,1710,10,00,TA,USCU_L04,4500038289,20200708
0000003389,1710,10,00,TA,USCU_S05,4500038258,20200708
0000003390,1710,10,00,TA,USCU_L08,4500038290,20200708
0000003391,1710,10,00,TA,USCU_S03,4500038259,20200708
0000003392,1710,10,00,TA,USCU_L07,4500038291,20200708
0000003393,1710,10,00,TA,USCU_S10,4500038322,20200708
0000003394,1710,10,00,TA,USCU_S02,4500038260,20200708
0000003395,1710,10,00,TA,USCU_S07,4500038323,20200708
0000003396,1710,10,00,TA,USCU_L08,4500038292,20200708
0000003397,1710,10,00,TA,USCU_S05,4500038261,20200708
0000003398,1710,10,00,TA,USCU_L07,4500038293,20200708
0000003399,1710,10,00,TA,USCU_S01,4500038262,20200708
0000003400,1710,10,00,TA,USCU_S10,4500038321,20200708
0000003401,1710,10,00,TA,USCU_S10,4500038324,20200708
0000003402,1710,10,00,TA,USCU_L09,4500037464,20200708
0000003403,1710,10,00,TA,USCU_S17,4500037494,20200708
0000003404,1710,10,00,TA,USCU_L08,4500037407,20200708
0000003405,1710,10,00,TA,USCU_S14,4500037495,20200708
0000003406,1710,10,00,TA,USCU_L03,4500037347,20200708
0000003407,1710,10,00,TA,USCU_L09,4500037465,20200708
0000003408,1710,10,00,TA,USCU_S07,4500037435,20200708
0000003409,1710,10,00,TA,USCU_S01,4500037376,20200708
0000003410,1710,10,00,TA,USCU_S03,4500037377,20200708
0000003411,1710,10,00,TA,USCU_L03,4500037348,20200708
0000003412,1710,10,00,TA,USCU_S10,4500037436,20200708
0000003413,1710,10,00,TA,USCU_S16,4500037496,20200708
0000003414,1710,10,00,TA,USCU_L08,4500037408,20200708
0000003415,1710,10,00,TA,USCU_S03,4500037378,20200708
0000003416,1710,10,00,TA,USCU_L03,4500037349,20200708
0000003417,1710,10,00,TA,USCU_S12,4500037437,20200708
0000003418,1710,10,00,TA,USCU_L08,4500037409,20200708
0000003419,1710,10,00,TA,USCU_L10,4500037466,20200708
0000003420,1710,10,00,TA,USCU_S17,4500037497,20200708
0000003421,1710,10,00,TA,USCU_S01,4500037373,20200708
0000003422,1710,10,00,TA,USCU_L10,4500037462,20200708
0000003423,1710,10,00,TA,USCU_S14,4500037492,20200708
0000003424,1710,10,00,TA,USCU_L04,4500037404,20200708
0000003425,1710,10,00,TA,USCU_S09,4500037433,20200708
0000003426,1710,10,00,TA,USCU_L02,4500037344,20200708
0000003427,1710,10,00,TA,USCU_S15,4500037493,20200708
0000003428,1710,10,00,TA,USCU_L10,4500037463,20200708
0000003429,1710,10,00,TA,USCU_L03,4500037345,20200708
0000003430,1710,10,00,TA,USCU_L06,4500037405,20200708
0000003431,1710,10,00,TA,USCU_S04,4500037374,20200708
0000003432,1710,10,00,TA,USCU_S08,4500037434,20200708
0000003433,1710,10,00,TA,USCU_S04,4500037375,20200708
0000003434,1710,10,00,TA,USCU_L03,4500037346,20200708
0000003435,1710,10,00,TA,USCU_L08,4500037406,20200708
0000003436,1710,10,00,TA,USCU_S14,4500038931,20200708
0000003437,1710,10,00,TA,USCU_L10,4500038900,20200708
0000003438,1710,10,00,TA,USCU_L03,4500038777,20200708
0000003439,1710,10,00,TA,USCU_L04,4500038838,20200708
0000003440,1710,10,00,TA,USCU_S16,4500038930,20200708
0000003441,1710,10,00,TA,USCU_L02,4500038776,20200708
0000003442,1710,10,00,TA,USCU_L10,4500038899,20200708
0000003443,1710,10,00,TA,USCU_L04,4500038837,20200708
0000003444,1710,10,00,TA,USCU_L03,4500038775,20200708
0000003445,1710,10,00,TA,USCU_S16,4500038929,20200708
0000003446,1710,10,00,TA,USCU_L10,4500038898,20200708
0000003447,1710,10,00,TA,USCU_S15,4500038928,20200708
0000003448,1710,10,00,TA,USCU_S04,4500038807,20200708
0000003449,1710,10,00,TA,USCU_S09,4500038869,20200708
0000003450,1710,10,00,TA,USCU_L04,4500038835,20200708
0000003451,1710,10,00,TA,USCU_S10,4500038870,20200708
0000003452,1710,10,00,TA,USCU_L03,4500038774,20200708
0000003453,1710,10,00,TA,USCU_L09,4500038897,20200708
0000003454,1710,10,00,TA,USCU_L04,4500038839,20200708
0000003455,1710,10,00,TA,USCU_S14,4500038932,20200708
0000003456,1710,10,00,TA,USCU_L09,4500038901,20200708
0000003457,1710,10,00,TA,USCU_L03,4500038778,20200708
0000003458,1710,10,00,TA,USCU_S14,4500038933,20200708
0000003459,1710,10,00,TA,USCU_L10,4500038902,20200708
0000003460,1710,10,00,TA,USCU_S09,4500038868,20200708
0000003461,1710,10,00,TA,USCU_L03,4500038779,20200708
0000003462,1710,10,00,TA,USCU_S05,4500038808,20200708
0000003463,1710,10,00,TA,USCU_S08,4500038871,20200708
0000003464,1710,10,00,TA,USCU_L08,4500038840,20200708
0000003465,1710,10,00,TA,USCU_S05,4500038809,20200708
0000003466,1710,10,00,TA,USCU_S02,4500038804,20200708
0000003467,1710,10,00,TA,USCU_S07,4500038866,20200708
0000003468,1710,10,00,TA,USCU_S05,4500038805,20200708
0000003469,1710,10,00,TA,USCU_L07,4500038836,20200708
0000003470,1710,10,00,TA,USCU_S08,4500038867,20200708
0000003471,1710,10,00,TA,USCU_S02,4500038806,20200708
0000003472,1710,10,00,TA,USCU_S05,4500038994,20200708
0000003473,1710,10,00,TA,USCU_S12,4500039055,20200708
0000003474,1710,10,00,TA,USCU_L08,4500039025,20200708
0000003475,1710,10,00,TA,USCU_S16,4500039117,20200708
0000003476,1710,10,00,TA,USCU_S07,4500039054,20200708
0000003477,1710,10,00,TA,USCU_S02,4500038993,20200708
0000003478,1710,10,00,TA,USCU_S02,4500038992,20200708
0000003479,1710,10,00,TA,USCU_S13,4500039053,20200708
0000003480,1710,10,00,TA,USCU_S06,4500038991,20200708
0000003481,1710,10,00,TA,USCU_L08,4500039022,20200708
0000003482,1710,10,00,TA,USCU_S07,4500039052,20200708
0000003483,1710,10,00,TA,USCU_L07,4500039021,20200708
0000003484,1710,10,00,TA,USCU_S07,4500039051,20200708
0000003485,1710,10,00,TA,USCU_S05,4500038990,20200708
0000003486,1710,10,00,TA,USCU_L08,4500039020,20200708
0000003487,1710,10,00,TA,USCU_S16,4500039112,20200708
0000003488,1710,10,00,TA,USCU_S01,4500038989,20200708
0000003489,1710,10,00,TA,USCU_S13,4500039050,20200708
0000003490,1710,10,00,TA,USCU_L03,4500038958,20200708
0000003491,1710,10,00,TA,USCU_L10,4500039081,20200708
0000003492,1710,10,00,TA,USCU_L03,4500038959,20200708
0000003493,1710,10,00,TA,USCU_L10,4500039082,20200708
0000003494,1710,10,00,TA,USCU_S17,4500039113,20200708
0000003495,1710,10,00,TA,USCU_S17,4500039114,20200708
0000003496,1710,10,00,TA,USCU_L09,4500039083,20200708
0000003497,1710,10,00,TA,USCU_L03,4500038960,20200708
0000003498,1710,10,00,TA,USCU_L01,4500038961,20200708
0000003499,1710,10,00,TA,USCU_L06,4500039023,20200708
0000003500,1710,10,00,TA,USCU_S16,4500039115,20200708
0000003501,1710,10,00,TA,USCU_L10,4500039084,20200708
0000003502,1710,10,00,TA,USCU_S15,4500039116,20200708
0000003503,1710,10,00,TA,USCU_L10,4500039085,20200708
0000003504,1710,10,00,TA,USCU_L03,4500038962,20200708
0000003505,1710,10,00,TA,USCU_L04,4500039024,20200708
0000003506,1710,10,00,TA,USCU_L10,4500039086,20200708
0000003507,1710,10,00,TA,USCU_L02,4500038963,20200708
0000003508,1710,10,00,TA,USCU_S02,4500039173,20200708
0000003509,1710,10,00,TA,USCU_L05,4500039201,20200708
0000003510,1710,10,00,TA,USCU_S07,4500039231,20200708
0000003511,1710,10,00,TA,USCU_S16,4500039291,20200708
0000003512,1710,10,00,TA,USCU_S04,4500039174,20200708
0000003513,1710,10,00,TA,USCU_S03,4500039175,20200708
0000003514,1710,10,00,TA,USCU_L08,4500039202,20200708
0000003515,1710,10,00,TA,USCU_S13,4500039232,20200708
0000003516,1710,10,00,TA,USCU_S04,4500039176,20200708
0000003517,1710,10,00,TA,USCU_S08,4500039233,20200708
0000003518,1710,10,00,TA,USCU_L08,4500039203,20200708
0000003519,1710,10,00,TA,USCU_S12,4500039234,20200708
0000003520,1710,10,00,TA,USCU_S04,4500039177,20200708
0000003521,1710,10,00,TA,USCU_L08,4500039204,20200708
0000003522,1710,10,00,TA,USCU_S08,4500039235,20200708
0000003523,1710,10,00,TA,USCU_S04,4500039178,20200708
0000003524,1710,10,00,TA,USCU_L04,4500039205,20200708
0000003525,1710,10,00,TA,USCU_L09,4500039264,20200708
0000003526,1710,10,00,TA,USCU_S14,4500039295,20200708
0000003527,1710,10,00,TA,USCU_L02,4500039147,20200708
0000003528,1710,10,00,TA,USCU_L02,4500039146,20200708
0000003529,1710,10,00,TA,USCU_S14,4500039294,20200708
0000003530,1710,10,00,TA,USCU_L09,4500039263,20200708
0000003531,1710,10,00,TA,USCU_L09,4500039262,20200708
0000003532,1710,10,00,TA,USCU_S17,4500039293,20200708
0000003533,1710,10,00,TA,USCU_L02,4500039145,20200708
0000003534,1710,10,00,TA,USCU_L10,4500039261,20200708
0000003535,1710,10,00,TA,USCU_L03,4500039144,20200708
0000003536,1710,10,00,TA,USCU_S17,4500039292,20200708
0000003537,1710,10,00,TA,USCU_L02,4500039143,20200708
0000003538,1710,10,00,TA,USCU_L10,4500039260,20200708
0000003539,1710,10,00,TA,USCU_L02,4500039142,20200708
0000003540,1710,10,00,TA,USCU_S17,4500039290,20200708
0000003541,1710,10,00,TA,USCU_L09,4500039259,20200708
0000003542,1710,10,00,TA,0017100005,W-REF0202002,20200708
0000003293,1710,10,00,TA,0017100001,W-REF0202002,20200603
0020000047,1710,10,00,AG,0017100001,318_TG11_MH_6,20190318
0000005082,1710,10,00,TA,0017100003,SO-17100003,20221122
0060000113,1710,10,00,CBAR,0017100006,,20201111
0000003919,1710,10,00,TA,0017100001,PO 333,20201112
0060000114,1710,10,00,CBAR,0017100006,,20201111
0060000115,1710,10,00,CBAR,0017100006,,20201111
0000003593,1710,10,00,TA,USCU_L09,4500039285,20200729
0000003591,1710,10,00,TA,USCU_S10,4500039254,20200729
0000003592,1710,10,00,TA,USCU_L06,4500039226,20200729
0000003590,1710,10,00,TA,USCU_S05,4500039197,20200729
0000003594,1710,10,00,TA,USCU_S14,4500039314,20200729
0000003589,1710,10,00,TA,USCU_S07,4500039076,20200729
0000003587,1710,10,00,TA,USCU_S01,4500039015,20200729
0000003553,1710,10,00,TA,USCU_S04,4500038466,20200729
0020001914,1710,10,00,AG,0017100001,test,20201110
0020001903,1710,10,00,AG,0017100001,18,20201102
0020001902,1710,10,00,AG,0017100001,16,20201102
0020001901,1710,10,00,AG,0017100005,12,20201102
0000003544,1710,10,00,TA,USCU_S05,4500038647,20200729
0000003848,1710,10,00,TA,0017100009,20,20201104
0060000118,1710,10,00,CBAR,0017100003,55,20201112
0000003941,1710,10,00,TA,0017100003,152,20201114
0020001892,1710,10,00,AG,0017100001,4,20201028
0020001900,1710,10,00,AG,0017100005,4,20201102
0000004075,1710,10,00,TA,USCU_L09,4500129680,20210228
0000003975,1710,10,00,TA,USCU_L09,4500150800,20210125
0000003976,1710,10,00,TA,USCU_L08,4500150074,20210125
0000003977,1710,10,00,TA,USCU_S15,4500151160,20210125
0000003978,1710,10,00,TA,USCU_L03,4500149353,20210125
0000003979,1710,10,00,TA,USCU_S07,4500150437,20210125
0000003980,1710,10,00,TA,USCU_S04,4500149713,20210125
0000003981,1710,10,00,TA,USCU_S03,4500147565,20210125
0000003982,1710,10,00,TA,USCU_L08,4500147927,20210125
0000003983,1710,10,00,TA,USCU_S09,4500148281,20210125
0000003984,1710,10,00,TA,USCU_S16,4500148992,20210125
0000003985,1710,10,00,TA,USCU_L01,4500147207,20210125
0000003986,1710,10,00,TA,USCU_L09,4500148636,20210125
0000003987,1710,10,00,TA,USCU_S17,4500146844,20210125
0000003988,1710,10,00,TA,USCU_S05,4500145415,20210125
0000003989,1710,10,00,TA,USCU_L03,4500145056,20210125
0000003990,1710,10,00,TA,USCU_S10,4500146128,20210125
0000003991,1710,10,00,TA,USCU_L09,4500146492,20210125
0000003992,1710,10,00,TA,USCU_L06,4500145777,20210125
0000003993,1710,10,00,TA,USCU_S08,4500133526,20210125
0000003994,1710,10,00,TA,USCU_S05,4500132839,20210125
0000003995,1710,10,00,TA,USCU_L02,4500132511,20210125
0000004570,1710,10,00,TA,USCU_S06,4500149999,20211111
0000003996,1710,10,00,TA,USCU_S16,4500134173,20210125
0000003997,1710,10,00,TA,USCU_L06,4500133200,20210125
0000003998,1710,10,00,TA,USCU_L09,4500133882,20210125
0000003999,1710,10,00,TA,USCU_S02,4500126388,20210125
0000004000,1710,10,00,TA,USCU_S13,4500127111,20210125
0000004001,1710,10,00,TA,USCU_L06,4500126747,20210125
0020001886,1710,10,00,AG,0017100003,2444,20201023
0000004571,1710,10,00,TA,USCU_S16,4500151444,20211111
0000003588,1710,10,00,TA,USCU_S16,4500039137,20200729
0020001873,1710,10,00,AG,0017100001,071820_TG11_01,20200708
0020001879,1710,10,00,AG,0017100001,0729_TG11_01,20200730
0020001880,1710,10,00,AG,0017100001,0729_TG11_02,20200730
0000003600,1710,10,00,TA,0017100001,0729_TG12_02,20200730
0020001876,1710,10,00,AG,0017100001,0729_TG12_02,20200729
0000003599,1710,10,00,TA,0017100001,070820_TG12_01,20200730
0020001874,1710,10,00,AG,0017100001,070820_TG12_01,20200708
0000003598,1710,10,00,TA,0017100001,05282020_TG12_1,20200730
0020001870,1710,10,00,AG,0017100001,05282020_TG12_1,20200529
0000003597,1710,10,00,TA,0017100001,05282020_TG12_3,20200729
0020001872,1710,10,00,AG,0017100001,05282020_TG12_3,20200529
0000003596,1710,10,00,TA,0017100001,0729_TG12_01,20200729
0020001878,1710,10,00,AG,0017100001,0729_TG12_04,20200729
0000003601,1710,10,00,TA,USCU_L09,4500040857,20200821
0000003602,1710,10,00,TA,USCU_L03,4500040737,20200821
0000003603,1710,10,00,TA,USCU_L04,4500040796,20200821
0000003604,1710,10,00,TA,USCU_S15,4500040885,20200821
0000003605,1710,10,00,TA,USCU_S12,4500040826,20200821
0000003606,1710,10,00,TA,USCU_S05,4500040766,20200821
0000003607,1710,10,00,TA,USCU_S05,4500040585,20200821
0000003608,1710,10,00,TA,USCU_L07,4500040615,20200821
0000003609,1710,10,00,TA,USCU_S10,4500040645,20200821
0000003610,1710,10,00,TA,USCU_S17,4500040707,20200821
0000003611,1710,10,00,TA,USCU_L01,4500040554,20200821
0000003612,1710,10,00,TA,USCU_L09,4500040676,20200821
0000003613,1710,10,00,TA,USCU_L03,4500040372,20200821
0000003614,1710,10,00,TA,USCU_L09,4500040493,20200821
0000003615,1710,10,00,TA,USCU_S15,4500040523,20200821
0000003616,1710,10,00,TA,USCU_S03,4500040403,20200821
0000003617,1710,10,00,TA,USCU_L05,4500040432,20200821
0000003618,1710,10,00,TA,USCU_S11,4500040462,20200821
0000003619,1710,10,00,TA,USCU_L05,4500039753,20200821
0000003620,1710,10,00,TA,USCU_L02,4500039697,20200821
0000003621,1710,10,00,TA,USCU_L10,4500039812,20200821
0000003622,1710,10,00,TA,USCU_S03,4500039724,20200821
0000003623,1710,10,00,TA,USCU_S12,4500039783,20200821
0000003624,1710,10,00,TA,USCU_S14,4500039841,20200821
0000003625,1710,10,00,TA,USCU_L08,4500039394,20200821
0000003626,1710,10,00,TA,USCU_S08,4500039424,20200821
0000003627,1710,10,00,TA,USCU_S15,4500039483,20200821
0000003628,1710,10,00,TA,USCU_L09,4500039454,20200821
0000003629,1710,10,00,TA,USCU_L02,4500039336,20200821
0000003630,1710,10,00,TA,USCU_L09,4500041036,20200821
0000003631,1710,10,00,TA,USCU_L02,4500040915,20200821
0000003632,1710,10,00,TA,USCU_S16,4500041066,20200821
0000003633,1710,10,00,TA,USCU_L07,4500040975,20200821
0000003634,1710,10,00,TA,USCU_S11,4500041005,20200821
0000003635,1710,10,00,TA,USCU_S05,4500040944,20200821
0000003636,1710,10,00,TA,USCU_L02,4500041097,20200821
0000003637,1710,10,00,TA,USCU_S17,4500041250,20200821
0000003638,1710,10,00,TA,USCU_L10,4500041220,20200821
0000003639,1710,10,00,TA,USCU_S03,4500041127,20200821
0000003640,1710,10,00,TA,USCU_S13,4500041189,20200821
0000003641,1710,10,00,TA,USCU_L07,4500041158,20200821
0000003642,1710,10,00,TA,USCU_S02,4500041311,20200821
0000003643,1710,10,00,TA,USCU_L07,4500041341,20200821
0000003644,1710,10,00,TA,USCU_S12,4500041371,20200821
0020001965,1710,10,00,AG,0017100001,46,20221101
0000003648,1710,10,00,TA,USCU_L08,4500044857,20201016
0000003649,1710,10,00,TA,USCU_S14,4500044948,20201016
0000003650,1710,10,00,TA,USCU_S09,4500044887,20201016
0000003651,1710,10,00,TA,USCU_S01,4500044826,20201016
0000003652,1710,10,00,TA,USCU_L03,4500044796,20201016
0000003653,1710,10,00,TA,USCU_S06,4500044649,20201016
0000003654,1710,10,00,TA,USCU_S12,4500044706,20201016
0000003655,1710,10,00,TA,USCU_L04,4500044677,20201016
0000003656,1710,10,00,TA,USCU_L10,4500044736,20201016
0000003657,1710,10,00,TA,USCU_L01,4500044619,20201016
0000003658,1710,10,00,TA,USCU_S15,4500044766,20201016
0000003659,1710,10,00,TA,USCU_S10,4500044529,20201016
0000003660,1710,10,00,TA,USCU_S06,4500044469,20201016
0000003661,1710,10,00,TA,USCU_L08,4500044500,20201016
0000003662,1710,10,00,TA,USCU_L01,4500044439,20201016
0000003663,1710,10,00,TA,USCU_S16,4500044589,20201016
0000003664,1710,10,00,TA,USCU_S15,4500044055,20201016
0000003665,1710,10,00,TA,USCU_S13,4500044024,20201016
0000003666,1710,10,00,TA,USCU_L05,4500044002,20201016
0000003667,1710,10,00,TA,USCU_S03,4500043976,20201016
0000003668,1710,10,00,TA,USCU_L02,4500043782,20201016
0000003669,1710,10,00,TA,USCU_S08,4500043870,20201016
0000003670,1710,10,00,TA,USCU_L10,4500043900,20201016
0000003671,1710,10,00,TA,USCU_S05,4500043810,20201016
0000003672,1710,10,00,TA,USCU_L05,4500043841,20201016
0000003673,1710,10,00,TA,USCU_S14,4500043926,20201016
0000003674,1710,10,00,TA,USCU_S16,4500043751,20201016
0000003675,1710,10,00,TA,USCU_L09,4500043722,20201016
0000003676,1710,10,00,TA,USCU_S11,4500043693,20201016
0000003677,1710,10,00,TA,USCU_L01,4500043606,20201016
0000003678,1710,10,00,TA,USCU_S03,4500043633,20201016
0000003679,1710,10,00,TA,USCU_L05,4500043663,20201016
0000003680,1710,10,00,TA,USCU_S03,4500043484,20201016
0000003681,1710,10,00,TA,USCU_S17,4500043578,20201016
0000003682,1710,10,00,TA,USCU_L03,4500043464,20201016
0000003683,1710,10,00,TA,USCU_L09,4500043553,20201016
0000003684,1710,10,00,TA,USCU_S08,4500043531,20201016
0000003685,1710,10,00,TA,USCU_L04,4500043506,20201016
0000003686,1710,10,00,TA,USCU_S05,4500045006,20201016
0000003687,1710,10,00,TA,USCU_S08,4500045067,20201016
0000003688,1710,10,00,TA,USCU_S17,4500045129,20201016
0000003689,1710,10,00,TA,USCU_L06,4500045037,20201016
0000003690,1710,10,00,TA,USCU_L03,4500044975,20201016
0000003691,1710,10,00,TA,USCU_L09,4500045098,20201016
0000003692,1710,10,00,TA,USCU_L09,4500045283,20201016
0000003693,1710,10,00,TA,USCU_L02,4500045160,20201016
