EBELN,EBELP,MATNR,WERKS,LGORT,MENGE,MEINS,NETPR,PEINH,ELIKZ,AEDAT
4500000724,00007,MZ-RM-C950-07,1710,171A,130,ST,79.36,1,X,20200427
4500000725,00005,MZ-RM-C900-05,1710,171A,254,ST,15.81,1,X,20200427
4500000725,00006,MZ-RM-C900-06,1710,171A,254,ST,13.84,1,X,20200427
4500000725,00007,MZ-RM-C900-07,1710,171A,254,ST,43.49,1,X,20200427
4500000731,00006,MZ-RM-R100-07,1710,171A,169,ST,11.44,1,X,20200504
4500000731,00007,MZ-RM-R100-08,1710,171A,169,ST,31.46,1,X,20200504
4500000731,00008,MZ-RM-R100-09,1710,171A,169,ST,17.16,1,X,20200504
4500000736,00005,MZ-RM-C950-05,1710,171A,157,ST,27.6,1,X,20200504
4500000736,00006,MZ-RM-C950-06,1710,171A,157,ST,17.25,1,X,20200504
4500000736,00007,MZ-RM-C950-07,1710,171A,157,ST,79.36,1,X,20200504
4500000737,00005,MZ-RM-C900-05,1710,171A,158,ST,15.81,1,X,20200504
4500000737,00006,MZ-RM-C900-06,1710,171A,158,ST,13.84,1,X,20200504
4500000737,00007,MZ-RM-C900-07,1710,171A,158,ST,43.49,1,X,20200504
4500000743,00006,MZ-RM-R100-07,1710,171A,97,ST,11.44,1,X,20200507
4500000743,00007,MZ-RM-R100-08,1710,171A,97,ST,31.46,1,X,20200507
4500000743,00008,MZ-RM-R100-09,1710,171A,97,ST,17.16,1,X,20200507
4500000748,00005,MZ-RM-C950-05,1710,171A,90,ST,27.6,1,X,20200507
4500000748,00006,MZ-RM-C950-06,1710,171A,90,ST,17.25,1,X,20200507
4500000748,00007,MZ-RM-C950-07,1710,171A,90,ST,79.36,1,X,20200507
4500000749,00005,MZ-RM-C900-05,1710,171A,67,ST,15.81,1,X,20200507
4500000749,00006,MZ-RM-C900-06,1710,171A,67,ST,13.84,1,X,20200507
4500000749,00007,MZ-RM-C900-07,1710,171A,67,ST,43.49,1,X,20200507
4500000756,00006,MZ-RM-R100-07,1710,171A,81,ST,11.44,1,X,20200601
4500000756,00007,MZ-RM-R100-08,1710,171A,81,ST,31.46,1,X,20200601
4500000756,00008,MZ-RM-R100-09,1710,171A,81,ST,17.16,1,X,20200601
4500000761,00005,MZ-RM-C950-05,1710,171A,85,ST,27.6,1,X,20200601
4500000761,00006,MZ-RM-C950-06,1710,171A,85,ST,17.25,1,X,20200601
4500000761,00007,MZ-RM-C950-07,1710,171A,85,ST,79.36,1,X,20200601
4500000762,00005,MZ-RM-C900-05,1710,171A,87,ST,15.81,1,X,20200601
4500000762,00006,MZ-RM-C900-06,1710,171A,87,ST,13.84,1,X,20200601
4500000762,00007,MZ-RM-C900-07,1710,171A,87,ST,43.49,1,X,20200601
4500000768,00006,MZ-RM-R100-07,1710,171A,128,ST,11.44,1,X,20200603
4500000768,00007,MZ-RM-R100-08,1710,171A,128,ST,31.46,1,X,20200603
4500000768,00008,MZ-RM-R100-09,1710,171A,128,ST,17.16,1,X,20200603
4500000773,00006,MZ-RM-C950-06,1710,171A,145,ST,17.25,1,X,20200603
4500000773,00007,MZ-RM-C950-07,1710,171A,145,ST,79.36,1,X,20200603
4500000774,00005,MZ-RM-C900-05,1710,171A,218,ST,15.81,1,X,20200603
4500000774,00006,MZ-RM-C900-06,1710,171A,218,ST,13.84,1,X,20200603
4500000774,00007,MZ-RM-C900-07,1710,171A,218,ST,43.49,1,X,20200603
4500000780,00006,MZ-RM-R100-07,1710,171A,128,ST,11.44,1,X,20200603
4500000780,00007,MZ-RM-R100-08,1710,171A,128,ST,31.46,1,X,20200603
4500000780,00008,MZ-RM-R100-09,1710,171A,128,ST,17.16,1,X,20200603
4500000785,00006,MZ-RM-C950-06,1710,171A,145,ST,17.25,1,X,20200603
4500000785,00007,MZ-RM-C950-07,1710,171A,145,ST,79.36,1,X,20200603
4500000786,00005,MZ-RM-C900-05,1710,171A,218,ST,15.81,1,X,20200603
4500000786,00006,MZ-RM-C900-06,1710,171A,218,ST,13.84,1,X,20200603
4500000786,00007,MZ-RM-C900-07,1710,171A,218,ST,43.49,1,X,20200603
4500000792,00006,MZ-RM-R100-07,1710,171A,128,ST,11.44,1,X,20200603
4500000792,00007,MZ-RM-R100-08,1710,171A,128,ST,31.46,1,X,20200603
4500000792,00008,MZ-RM-R100-09,1710,171A,128,ST,17.16,1,X,20200603
4500000874,00006,MZ-RM-R100-07,1710,171A,117,ST,11.44,1,X,20200729
4500000874,00007,MZ-RM-R100-08,1710,171A,117,ST,31.46,1,X,20200729
4500000874,00008,MZ-RM-R100-09,1710,171A,117,ST,17.16,1,X,20200729
4500000879,00005,MZ-RM-C950-05,1710,171A,238,ST,27.6,1,X,20200729
4500000879,00006,MZ-RM-C950-06,1710,171A,238,ST,17.25,1,X,20200729
4500000879,00007,MZ-RM-C950-07,1710,171A,238,ST,79.36,1,X,20200729
4500000880,00005,MZ-RM-C900-05,1710,171A,402,ST,15.81,1,X,20200729
4500000880,00006,MZ-RM-C900-06,1710,171A,402,ST,13.84,1,X,20200729
4500000880,00007,MZ-RM-C900-07,1710,171A,402,ST,43.49,1,X,20200729
4500000886,00006,MZ-RM-R100-07,1710,171A,178,ST,11.44,1,X,20200821
4500000886,00007,MZ-RM-R100-08,1710,171A,178,ST,31.46,1,X,20200821
4500000886,00008,MZ-RM-R100-09,1710,171A,178,ST,17.16,1,X,20200821
4500000891,00005,MZ-RM-C950-05,1710,171A,133,ST,27.6,1,X,20200821
4500000891,00006,MZ-RM-C950-06,1710,171A,133,ST,17.25,1,X,20200821
4500000891,00007,MZ-RM-C950-07,1710,171A,133,ST,79.36,1,X,20200821
4500000892,00005,MZ-RM-C900-05,1710,171A,204,ST,15.81,1,X,20200821
4500000892,00006,MZ-RM-C900-06,1710,171A,204,ST,13.84,1,X,20200821
4500000892,00007,MZ-RM-C900-07,1710,171A,204,ST,43.49,1,X,20200821
4500000898,00006,MZ-RM-R100-07,1710,171A,47,ST,11.44,1,X,20201016
4500000898,00007,MZ-RM-R100-08,1710,171A,47,ST,31.46,1,X,20201016
4500000898,00008,MZ-RM-R100-09,1710,171A,47,ST,17.16,1,X,20201016
4500000903,00005,MZ-RM-C950-05,1710,171A,53,ST,27.6,1,X,20201016
4500000903,00006,MZ-RM-C950-06,1710,171A,53,ST,17.25,1,X,20201016
4500000903,00007,MZ-RM-C950-07,1710,171A,53,ST,79.36,1,X,20201016
4500000904,00005,MZ-RM-C900-05,1710,171A,71,ST,15.81,1,X,20201016
4500000904,00006,MZ-RM-C900-06,1710,171A,71,ST,13.84,1,X,20201016
4500000904,00007,MZ-RM-C900-07,1710,171A,71,ST,43.49,1,X,20201016
4500000915,00006,MZ-RM-R100-07,1710,171A,52,ST,11.44,1,X,20201023
4500000915,00007,MZ-RM-R100-08,1710,171A,52,ST,31.46,1,X,20201023
4500000915,00008,MZ-RM-R100-09,1710,171A,52,ST,17.16,1,X,20201023
4500000920,00005,MZ-RM-C950-05,1710,171A,58,ST,27.6,1,X,20201023
4500000920,00006,MZ-RM-C950-06,1710,171A,58,ST,17.25,1,X,20201023
4500000920,00007,MZ-RM-C950-07,1710,171A,58,ST,79.36,1,X,20201023
4500000921,00005,MZ-RM-C900-05,1710,171A,149,ST,15.81,1,X,20201023
4500000921,00006,MZ-RM-C900-06,1710,171A,149,ST,13.84,1,X,20201023
4500000921,00007,MZ-RM-C900-07,1710,171A,149,ST,43.49,1,X,20201023
4500000946,00006,MZ-RM-R100-07,1710,171A,26,ST,11.44,1,X,20201031
4500000946,00007,MZ-RM-R100-08,1710,171A,26,ST,31.46,1,X,20201031
4500000946,00008,MZ-RM-R100-09,1710,171A,26,ST,17.16,1,X,20201031
4500000951,00005,MZ-RM-C950-05,1710,171A,97,ST,27.6,1,X,20201031
4500000951,00006,MZ-RM-C950-06,1710,171A,97,ST,17.25,1,X,20201031
4500000951,00007,MZ-RM-C950-07,1710,171A,97,ST,79.36,1,X,20201031
4500000952,00005,MZ-RM-C900-05,1710,171A,124,ST,15.81,1,X,20201031
4500000952,00006,MZ-RM-C900-06,1710,171A,124,ST,13.84,1,X,20201031
4500000952,00007,MZ-RM-C900-07,1710,171A,124,ST,43.49,1,X,20201031
4500000959,00006,MZ-RM-R100-07,1710,171A,46,ST,11.44,1,X,20201102
4500000959,00007,MZ-RM-R100-08,1710,171A,46,ST,31.46,1,X,20201102
4500000959,00008,MZ-RM-R100-09,1710,171A,46,ST,17.16,1,X,20201102
4500000964,00005,MZ-RM-C950-05,1710,171A,113,ST,27.6,1,X,20201102
4500000964,00006,MZ-RM-C950-06,1710,171A,113,ST,17.25,1,X,20201102
4500000964,00007,MZ-RM-C950-07,1710,171A,113,ST,79.36,1,X,20201102
4500000965,00005,MZ-RM-C900-05,1710,171A,133,ST,15.81,1,X,20201102
4500000965,00006,MZ-RM-C900-06,1710,171A,133,ST,13.84,1,X,20201102
4500000965,00007,MZ-RM-C900-07,1710,171A,133,ST,43.49,1,X,20201102
4500001022,00006,MZ-RM-R100-07,1710,171A,148,ST,11.44,1,X,20210125
4500001022,00007,MZ-RM-R100-08,1710,171A,148,ST,31.46,1,X,20210125
4500001022,00008,MZ-RM-R100-09,1710,171A,148,ST,17.16,1,X,20210125
4500001027,00005,MZ-RM-C950-05,1710,171A,96,ST,27.6,1,X,20210125
4500001027,00006,MZ-RM-C950-06,1710,171A,96,ST,17.25,1,X,20210125
4500001027,00007,MZ-RM-C950-07,1710,171A,96,ST,79.36,1,X,20210125
4500001028,00005,MZ-RM-C900-05,1710,171A,474,ST,15.81,1,X,20210125
4500001028,00006,MZ-RM-C900-06,1710,171A,474,ST,13.84,1,X,20210125
4500001028,00007,MZ-RM-C900-07,1710,171A,474,ST,43.49,1,X,20210125
4500001039,00005,MZ-RM-C950-05,1710,171A,202,ST,27.6,1,X,20210226
4500001039,00006,MZ-RM-C950-06,1710,171A,202,ST,17.25,1,X,20210226
4500001039,00007,MZ-RM-C950-07,1710,171A,202,ST,79.36,1,X,20210226
4500001040,00005,MZ-RM-C900-05,1710,171A,147,ST,15.81,1,X,20210226
4500001040,00006,MZ-RM-C900-06,1710,171A,147,ST,13.84,1,X,20210226
4500001040,00007,MZ-RM-C900-07,1710,171A,147,ST,43.49,1,X,20210226
4500001034,00006,MZ-RM-R100-07,1710,171A,83,ST,11.44,1,X,20210226
4500001034,00007,MZ-RM-R100-08,1710,171A,83,ST,31.46,1,X,20210226
4500001034,00008,MZ-RM-R100-09,1710,171A,83,ST,17.16,1,X,20210226
4500001046,00006,MZ-RM-R100-07,1710,171A,54,ST,11.44,1,X,20210228
4500001046,00007,MZ-RM-R100-08,1710,171A,54,ST,31.46,1,X,20210228
4500001046,00008,MZ-RM-R100-09,1710,171A,54,ST,17.16,1,X,20210228
4500001051,00005,MZ-RM-C950-05,1710,171A,191,ST,27.6,1,X,20210228
4500001051,00006,MZ-RM-C950-06,1710,171A,191,ST,17.25,1,X,20210228
4500001051,00007,MZ-RM-C950-07,1710,171A,191,ST,79.36,1,X,20210228
4500001052,00005,MZ-RM-C900-05,1710,171A,355,ST,15.81,1,X,20210228
4500001052,00006,MZ-RM-C900-06,1710,171A,355,ST,13.84,1,X,20210228
4500001052,00007,MZ-RM-C900-07,1710,171A,355,ST,43.49,1,X,20210228
4500001058,00006,MZ-RM-R100-07,1710,171A,160,ST,11.44,1,X,20210304
4500001058,00007,MZ-RM-R100-08,1710,171A,160,ST,31.46,1,X,20210304
4500001058,00008,MZ-RM-R100-09,1710,171A,160,ST,17.16,1,X,20210304
4500001063,00005,MZ-RM-C950-05,1710,171A,145,ST,27.6,1,X,20210304
4500001063,00006,MZ-RM-C950-06,1710,171A,145,ST,17.25,1,X,20210304
4500001063,00007,MZ-RM-C950-07,1710,171A,145,ST,79.36,1,X,20210304
4500001064,00005,MZ-RM-C900-05,1710,171A,292,ST,15.81,1,X,20210304
4500001064,00006,MZ-RM-C900-06,1710,171A,292,ST,13.84,1,X,20210304
4500001064,00007,MZ-RM-C900-07,1710,171A,292,ST,43.49,1,X,20210304
4500001070,00006,MZ-RM-R100-07,1710,171A,223,ST,11.44,1,X,20210315
4500001070,00007,MZ-RM-R100-08,1710,171A,223,ST,31.46,1,X,20210315
4500001070,00008,MZ-RM-R100-09,1710,171A,223,ST,17.16,1,X,20210315
4500001075,00005,MZ-RM-C950-05,1710,171A,151,ST,27.6,1,X,20210315
4500001075,00006,MZ-RM-C950-06,1710,171A,151,ST,17.25,1,X,20210315
4500001075,00007,MZ-RM-C950-07,1710,171A,151,ST,79.36,1,X,20210315
4500001076,00005,MZ-RM-C900-05,1710,171A,270,ST,15.81,1,X,20210315
4500001076,00006,MZ-RM-C900-06,1710,171A,270,ST,13.84,1,X,20210315
4500001076,00007,MZ-RM-C900-07,1710,171A,270,ST,43.49,1,X,20210315
4500001088,00006,MZ-RM-R100-07,1710,171A,117,ST,11.44,1,X,20210519
4500001088,00007,MZ-RM-R100-08,1710,171A,117,ST,31.46,1,X,20210519
4500001088,00008,MZ-RM-R100-09,1710,171A,117,ST,17.16,1,X,20210519
4500001093,00006,MZ-RM-C950-06,1710,171A,173,ST,17.25,1,X,20210519
4500001093,00007,MZ-RM-C950-07,1710,171A,173,ST,79.36,1,X,20210519
4500001094,00005,MZ-RM-C900-05,1710,171A,151,ST,15.81,1,X,20210519
4500001094,00006,MZ-RM-C900-06,1710,171A,151,ST,13.84,1,X,20210519
4500001094,00007,MZ-RM-C900-07,1710,171A,151,ST,43.49,1,X,20210519
4500001100,00006,MZ-RM-R100-07,1710,171A,31,ST,11.44,1,X,20210519
4500001100,00007,MZ-RM-R100-08,1710,171A,31,ST,31.46,1,X,20210519
4500001100,00008,MZ-RM-R100-09,1710,171A,31,ST,17.16,1,X,20210519
4500001105,00006,MZ-RM-C950-06,1710,171A,130,ST,17.25,1,X,20210519
4500001105,00007,MZ-RM-C950-07,1710,171A,130,ST,79.36,1,X,20210519
4500001106,00005,MZ-RM-C900-05,1710,171A,162,ST,15.81,1,X,20210519
4500001106,00006,MZ-RM-C900-06,1710,171A,162,ST,13.84,1,X,20210519
4500001106,00007,MZ-RM-C900-07,1710,171A,162,ST,43.49,1,X,20210519
4500001112,00006,MZ-RM-R100-07,1710,171A,66,ST,11.44,1,X,20210601
4500001112,00007,MZ-RM-R100-08,1710,171A,66,ST,31.46,1,X,20210601
4500001112,00008,MZ-RM-R100-09,1710,171A,66,ST,17.16,1,X,20210601
4500001117,00005,MZ-RM-C950-05,1710,171A,159,ST,27.6,1,X,20210601
4500001117,00006,MZ-RM-C950-06,1710,171A,159,ST,17.25,1,X,20210601
4500001117,00007,MZ-RM-C950-07,1710,171A,159,ST,79.36,1,X,20210601
4500001118,00005,MZ-RM-C900-05,1710,171A,487,ST,15.81,1,X,20210601
4500001118,00006,MZ-RM-C900-06,1710,171A,487,ST,13.84,1,X,20210601
4500001118,00007,MZ-RM-C900-07,1710,171A,487,ST,43.49,1,X,20210601
4500001129,00006,MZ-RM-R100-07,1710,171A,58,ST,11.44,1,X,20210902
4500001129,00007,MZ-RM-R100-08,1710,171A,58,ST,31.46,1,X,20210902
4500001129,00008,MZ-RM-R100-09,1710,171A,58,ST,17.16,1,X,20210902
4500001134,00006,MZ-RM-C950-06,1710,171A,195,ST,17.25,1,X,20210902
4500001134,00007,MZ-RM-C950-07,1710,171A,195,ST,79.36,1,X,20210902
4500001135,00005,MZ-RM-C900-05,1710,171A,226,ST,15.81,1,X,20210902
4500001135,00006,MZ-RM-C900-06,1710,171A,226,ST,13.84,1,X,20210902
4500001135,00007,MZ-RM-C900-07,1710,171A,226,ST,43.49,1,X,20210902
4500001143,00006,MZ-RM-R100-07,1710,171A,42,ST,11.44,1,X,20210902
4500001143,00007,MZ-RM-R100-08,1710,171A,42,ST,31.46,1,X,20210902
4500001143,00008,MZ-RM-R100-09,1710,171A,42,ST,17.16,1,X,20210902
4500001144,00006,MZ-RM-R100-07,1710,171A,58,ST,11.44,1,X,20210902
4500001144,00007,MZ-RM-R100-08,1710,171A,58,ST,31.46,1,X,20210902
4500001144,00008,MZ-RM-R100-09,1710,171A,58,ST,17.16,1,X,20210902
4500001152,00006,MZ-RM-C950-06,1710,171A,117,ST,17.25,1,X,20210902
4500001152,00007,MZ-RM-C950-07,1710,171A,117,ST,79.36,1,X,20210902
4500001153,00005,MZ-RM-C900-05,1710,171A,153,ST,15.81,1,X,20210902
4500001153,00006,MZ-RM-C900-06,1710,171A,153,ST,13.84,1,X,20210902
4500001153,00007,MZ-RM-C900-07,1710,171A,153,ST,43.49,1,X,20210902
4500001162,00006,MZ-RM-R100-07,1710,171A,64,ST,11.44,1,,20211021
4500001162,00007,MZ-RM-R100-08,1710,171A,64,ST,31.46,1,,20211021
4500001162,00008,MZ-RM-R100-09,1710,171A,64,ST,17.16,1,,20211021
4500001167,00005,MZ-RM-C950-05,1710,171A,138,ST,27.6,1,,20211021
4500001167,00006,MZ-RM-C950-06,1710,171A,138,ST,17.25,1,,20211021
4500001167,00007,MZ-RM-C950-07,1710,171A,138,ST,79.36,1,,20211021
4500001168,00005,MZ-RM-C900-05,1710,171A,149,ST,15.81,1,,20211021
4500001168,00006,MZ-RM-C900-06,1710,171A,149,ST,13.84,1,,20211021
4500001168,00007,MZ-RM-C900-07,1710,171A,149,ST,43.49,1,,20211021
4500001211,00006,MZ-RM-R100-07,1710,171A,28,ST,11.44,1,,20211109
4500001211,00007,MZ-RM-R100-08,1710,171A,28,ST,31.46,1,,20211109
4500001211,00008,MZ-RM-R100-09,1710,171A,28,ST,17.16,1,,20211109
4500001216,00006,MZ-RM-C950-06,1710,171A,128,ST,17.25,1,,20211109
4500001216,00007,MZ-RM-C950-07,1710,171A,128,ST,79.36,1,,20211109
4500001217,00005,MZ-RM-C900-05,1710,171A,184,ST,15.81,1,,20211109
4500001217,00006,MZ-RM-C900-06,1710,171A,184,ST,13.84,1,,20211109
4500001217,00007,MZ-RM-C900-07,1710,171A,184,ST,43.49,1,,20211109
4500001223,00006,MZ-RM-R100-07,1710,171A,28,ST,11.44,1,,20211109
4500001223,00007,MZ-RM-R100-08,1710,171A,28,ST,31.46,1,,20211109
4500001223,00008,MZ-RM-R100-09,1710,171A,28,ST,17.16,1,,20211109
4500001228,00006,MZ-RM-C950-06,1710,171A,128,ST,17.25,1,,20211109
4500001228,00007,MZ-RM-C950-07,1710,171A,128,ST,79.36,1,,20211109
4500001229,00005,MZ-RM-C900-05,1710,171A,184,ST,15.81,1,,20211109
4500001229,00006,MZ-RM-C900-06,1710,171A,184,ST,13.84,1,,20211109
4500001229,00007,MZ-RM-C900-07,1710,171A,184,ST,43.49,1,,20211109
4500001238,00006,MZ-RM-R100-07,1710,171A,47,ST,11.44,1,,20211110
4500001238,00007,MZ-RM-R100-08,1710,171A,47,ST,31.46,1,,20211110
4500001238,00008,MZ-RM-R100-09,1710,171A,47,ST,17.16,1,,20211110
4500001243,00005,MZ-RM-C950-05,1710,171A,111,ST,27.6,1,,20211110
4500001243,00006,MZ-RM-C950-06,1710,171A,111,ST,17.25,1,,20211110
4500001243,00007,MZ-RM-C950-07,1710,171A,111,ST,79.36,1,,20211110
4500001244,00005,MZ-RM-C900-05,1710,171A,183,ST,15.81,1,,20211110
4500001244,00006,MZ-RM-C900-06,1710,171A,183,ST,13.84,1,,20211110
4500001244,00007,MZ-RM-C900-07,1710,171A,183,ST,43.49,1,,20211110
4500001250,00006,MZ-RM-R100-07,1710,171A,66,ST,11.44,1,,20211111
4500001250,00007,MZ-RM-R100-08,1710,171A,66,ST,31.46,1,,20211111
4500001250,00008,MZ-RM-R100-09,1710,171A,66,ST,17.16,1,,20211111
4500001255,00005,MZ-RM-C950-05,1710,171A,113,ST,27.6,1,,20211111
4500001255,00006,MZ-RM-C950-06,1710,171A,113,ST,17.25,1,,20211111
4500001255,00007,MZ-RM-C950-07,1710,171A,113,ST,79.36,1,,20211111
4500001256,00005,MZ-RM-C900-05,1710,171A,98,ST,15.81,1,,20211111
4500001256,00006,MZ-RM-C900-06,1710,171A,98,ST,13.84,1,,20211111
4500001256,00007,MZ-RM-C900-07,1710,171A,98,ST,43.49,1,,20211111
4500001285,00006,MZ-RM-R100-07,1710,171A,141,ST,11.44,1,X,20220304
4500001285,00007,MZ-RM-R100-08,1710,171A,141,ST,31.46,1,X,20220304
4500001285,00008,MZ-RM-R100-09,1710,171A,141,ST,17.16,1,X,20220304
4500001293,00005,MZ-RM-C950-05,1710,171A,163,ST,27.6,1,X,20220304
4500001293,00006,MZ-RM-C950-06,1710,171A,163,ST,17.25,1,X,20220304
4500001293,00007,MZ-RM-C950-07,1710,171A,163,ST,79.36,1,X,20220304
4500001294,00005,MZ-RM-C900-05,1710,171A,377,ST,15.81,1,X,20220304
4500001294,00006,MZ-RM-C900-06,1710,171A,377,ST,13.84,1,X,20220304
4500001294,00007,MZ-RM-C900-07,1710,171A,377,ST,43.49,1,X,20220304
4500001306,00006,MZ-RM-R100-07,1710,171A,80,ST,11.44,1,X,20220523
4500001306,00007,MZ-RM-R100-08,1710,171A,80,ST,31.46,1,X,20220523
4500001306,00008,MZ-RM-R100-09,1710,171A,80,ST,17.16,1,X,20220523
4500001314,00005,MZ-RM-C950-05,1710,171A,83,ST,27.6,1,X,20220523
4500001314,00006,MZ-RM-C950-06,1710,171A,83,ST,17.25,1,X,20220523
4500001314,00007,MZ-RM-C950-07,1710,171A,83,ST,79.36,1,X,20220523
4500001315,00005,MZ-RM-C900-05,1710,171A,106,ST,15.81,1,X,20220523
4500001315,00006,MZ-RM-C900-06,1710,171A,106,ST,13.84,1,X,20220523
4500001315,00007,MZ-RM-C900-07,1710,171A,106,ST,43.49,1,X,20220523
4500001318,00006,MZ-RM-R100-07,1710,171A,62,ST,11.44,1,X,20220526
4500001318,00007,MZ-RM-R100-08,1710,171A,62,ST,31.46,1,X,20220526
4500001318,00008,MZ-RM-R100-09,1710,171A,62,ST,17.16,1,X,20220526
4500001326,00005,MZ-RM-C950-05,1710,171A,251,ST,27.6,1,X,20220526
4500001326,00006,MZ-RM-C950-06,1710,171A,251,ST,17.25,1,X,20220526
4500001326,00007,MZ-RM-C950-07,1710,171A,251,ST,79.36,1,X,20220526
4500001327,00005,MZ-RM-C900-05,1710,171A,190,ST,15.81,1,X,20220526
4500001327,00006,MZ-RM-C900-06,1710,171A,190,ST,13.84,1,X,20220526
4500001327,00007,MZ-RM-C900-07,1710,171A,190,ST,43.49,1,X,20220526
4500001334,00006,MZ-RM-R100-07,1710,171A,73,ST,11.44,1,X,20220628
4500001334,00007,MZ-RM-R100-08,1710,171A,73,ST,31.46,1,X,20220628
4500001334,00008,MZ-RM-R100-09,1710,171A,73,ST,17.16,1,X,20220628
4500001342,00005,MZ-RM-C950-05,1710,171A,176,ST,27.6,1,X,20220628
4500001342,00006,MZ-RM-C950-06,1710,171A,176,ST,17.25,1,X,20220628
4500001342,00007,MZ-RM-C950-07,1710,171A,176,ST,79.36,1,X,20220628
4500001343,00005,MZ-RM-C900-05,1710,171A,289,ST,15.81,1,X,20220628
4500001343,00006,MZ-RM-C900-06,1710,171A,289,ST,13.84,1,X,20220628
4500001343,00007,MZ-RM-C900-07,1710,171A,289,ST,43.49,1,X,20220628
4500001346,00006,MZ-RM-R100-07,1710,171A,93,ST,11.44,1,,20220701
4500001346,00007,MZ-RM-R100-08,1710,171A,93,ST,31.46,1,,20220701
4500001346,00008,MZ-RM-R100-09,1710,171A,93,ST,17.16,1,,20220701
4500001354,00005,MZ-RM-C950-05,1710,171A,85,ST,27.6,1,,20220701
4500001354,00006,MZ-RM-C950-06,1710,171A,85,ST,17.25,1,,20220701
4500001354,00007,MZ-RM-C950-07,1710,171A,85,ST,79.36,1,,20220701
4500001355,00005,MZ-RM-C900-05,1710,171A,91,ST,15.81,1,,20220701
4500001355,00006,MZ-RM-C900-06,1710,171A,91,ST,13.84,1,,20220701
4500001355,00007,MZ-RM-C900-07,1710,171A,91,ST,43.49,1,,20220701
4500001358,00006,MZ-RM-R100-07,1710,171A,121,ST,11.44,1,X,20220929
4500001358,00007,MZ-RM-R100-08,1710,171A,121,ST,31.46,1,X,20220929
4500001358,00008,MZ-RM-R100-09,1710,171A,121,ST,17.16,1,X,20220929
4500001366,00005,MZ-RM-C950-05,1710,171A,220,ST,27.6,1,X,20220929
4500001366,00006,MZ-RM-C950-06,1710,171A,220,ST,17.25,1,X,20220929
4500001366,00007,MZ-RM-C950-07,1710,171A,220,ST,79.36,1,X,20220929
4500001367,00005,MZ-RM-C900-05,1710,171A,268,ST,15.81,1,X,20220929
4500001367,00006,MZ-RM-C900-06,1710,171A,268,ST,13.84,1,X,20220929
4500001367,00007,MZ-RM-C900-07,1710,171A,268,ST,43.49,1,X,20220929
4500001370,00006,MZ-RM-R100-07,1710,171A,67,ST,11.44,1,X,20221017
4500001370,00007,MZ-RM-R100-08,1710,171A,67,ST,31.46,1,X,20221017
4500001370,00008,MZ-RM-R100-09,1710,171A,67,ST,17.16,1,X,20221017
4500001378,00005,MZ-RM-C950-05,1710,171A,88,ST,27.6,1,X,20221017
4500001378,00006,MZ-RM-C950-06,1710,171A,88,ST,17.25,1,X,20221017
4500001378,00007,MZ-RM-C950-07,1710,171A,88,ST,79.36,1,X,20221017
4500001379,00005,MZ-RM-C900-05,1710,171A,194,ST,15.81,1,X,20221017
4500001379,00006,MZ-RM-C900-06,1710,171A,194,ST,13.84,1,X,20221017
4500001379,00007,MZ-RM-C900-07,1710,171A,194,ST,43.49,1,X,20221017
4500001540,00006,MZ-RM-R100-07,1710,171A,63,ST,11.44,1,,20221123
4500001540,00007,MZ-RM-R100-08,1710,171A,63,ST,31.46,1,,20221123
4500001540,00008,MZ-RM-R100-09,1710,171A,63,ST,17.16,1,,20221123
4500001548,00006,MZ-RM-C950-06,1710,171A,71,ST,17.25,1,,20221123
4500001548,00005,MZ-RM-C950-05,1710,171A,71,ST,27.6,1,,20221123
4500001548,00007,MZ-RM-C950-07,1710,171A,71,ST,79.36,1,,20221123
4500001549,00005,MZ-RM-C900-05,1710,171A,128,ST,15.81,1,,20221123
4500001549,00006,MZ-RM-C900-06,1710,171A,128,ST,13.84,1,,20221123
4500001549,00007,MZ-RM-C900-07,1710,171A,128,ST,43.49,1,,20221123
4500001592,00006,MZ-RM-R100-07,1710,171A,83,ST,11.44,1,X,20230130
4500001592,00007,MZ-RM-R100-08,1710,171A,83,ST,31.46,1,X,20230130
4500001592,00008,MZ-RM-R100-09,1710,171A,83,ST,17.16,1,X,20230130
4500001600,00006,MZ-RM-C950-06,1710,171A,181,ST,17.25,1,X,20230130
4500001600,00007,MZ-RM-C950-07,1710,171A,181,ST,79.36,1,X,20230130
4500001601,00005,MZ-RM-C900-05,1710,171A,216,ST,15.81,1,X,20230130
4500001601,00006,MZ-RM-C900-06,1710,171A,216,ST,13.84,1,X,20230130
4500001601,00007,MZ-RM-C900-07,1710,171A,216,ST,43.49,1,X,20230130
4500001604,00006,MZ-RM-R100-07,1710,171A,83,ST,11.44,1,X,20230130
4500001604,00007,MZ-RM-R100-08,1710,171A,83,ST,31.46,1,X,20230130
4500001604,00008,MZ-RM-R100-09,1710,171A,83,ST,17.16,1,X,20230130
4500001612,00006,MZ-RM-C950-06,1710,171A,181,ST,17.25,1,X,20230130
4500001612,00007,MZ-RM-C950-07,1710,171A,181,ST,79.36,1,X,20230130
4500001613,00005,MZ-RM-C900-05,1710,171A,216,ST,15.81,1,X,20230130
4500001613,00006,MZ-RM-C900-06,1710,171A,216,ST,13.84,1,X,20230130
4500001613,00007,MZ-RM-C900-07,1710,171A,216,ST,43.49,1,X,20230130
4500001566,00006,MZ-RM-R100-07,1710,171A,83,ST,11.44,1,X,20230130
