MANDT,VBELN,FKART,FKTYP,VBTYP,WAERK,VKORG,VTWEG,KALSM,KNUMV,VSBED,FKDAT,BELNR,GJAHR,POPER,KONDA,KDGRP,BZIRK,PLTYP,INCO1,INCO2,RFBSK,MRNKZ,KURRF,CPKUR,VALTG,VALDT,ZTERM,ZLSCH,KTGRD,LAND1,REGIO,COUNC,CITYC,BUKRS,TAXK1,TAXK2,TAXK3,TAXK4,TAXK5,TAXK6,TAXK7,TAXK8,TAXK9,NETWR,ZUKRI,ERNAM,ERZET,ERDAT,STAFO,KUNRG,KUNAG,MABER,STWAE,STCEG,AEDAT,SFAKN,KNUMA,FKART_RL,FKDAT_RL,KURST,MSCHL,MANSP,SPART,KKBER,KNKLI,CMWAE,CMKUF,HITYP_PR,BSTNK_VF,VBUND,FKART_AB,KAPPL,LANDTX,STCEG_H,STCEG_L,XBLNR,ZUONR,MWSBK,LOGSYS,FKSTO,XEGDR,RPLNR,J_1AFITP,KURRF_DAT,KIDNO,BVTYP,NUMPG,BUPLA,VKONT,FKK_DOCSTAT,NRZAS,SPE_BILLING_IND,VTREF,FK_SOURCE_SYS,FKTYP_CRM,STGRD,CHANGED_ON,EXPKZ,EXNUM,AKWAE,AKKUR,LCNUM,_DATAAGING,BUCHK,GBSTK,RELIK,UVALS,UVPRS,FKSAK,FKARA,VF_STATUS,VF_TODO,BDR_STATUS,BDR_REF,BDR_REF_LOGSYS,ABSTK,DRAFT,ACTIVEDOCUMENT,GRWCU,BLART,INTRA_REL,INTRA_EXCL,ACCRREL,J_1TPBUPL,INCOV,INCO2_L,INCO3_L,DUMMY_BILLINGDOC_INCL_EEW_PS,ZAPCGKH,APCGK_EXTENDH,ZABDATH,DPC_REL,AD01BASDOC,AD01FAREG,VCHRNMBR,J_3GKBAUL,J_3GKENIE,KUNWE,MNDID,PAY_TYPE,SEPON,MNDVG,SPPAYM,SPPORD,BDR_REF_VBTYP,PBD_STATUS,PSPSD,SDM_VERSION,GLO_LOG_REF1_HD,CLRST,APM_APPROVAL_STATUS,APM_APPROVAL_REASON,SRCEDOC_EXT_COMM_SYST_TYPE,ICO_LIFNR,CUSTH_UNIV_SALES_RELVNCE,CUSTH_BRANCH_UUID
100,0090001447,F2,L,M,USD,1710,10,Y17J01,0000006527,01,20191021,9400001380,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,13920,,BPINST,222313,20191021,,USCU_L09,USCU_L09,,USD,,20191021,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001447,,0,S4HCLNT100,,,,,20191021,0090001447,,000,,,,,,,,,,20191021232701.620664,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003561,F2,L,M,USD,1710,10,Y17J01,0000014420,01,20210228,9400000106,2021,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IL,,,1710,0,,,,,,,,,640,,BPINST,165111,20210228,,USCU_S14,USCU_S14,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003561,,0,S4HCLNT100,,,,,20210228,0090003561,,000,,,,,,,,,,20210228165112.02919,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003562,F2,L,M,USD,1710,10,Y17J01,0000014422,01,20210228,9400000107,2021,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,3200,,BPINST,165115,20210228,,USCU_S08,USCU_S08,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003562,,0,S4HCLNT100,,,,,20210228,0090003562,,000,,,,,,,,,,20210228165115.102181,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090002771,F2,L,M,USD,1710,10,Y17J01,0000011524,01,20200601,9400000855,2020,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,GA,,,1710,0,,,,,,,,,23805,,BPINST,144138,20200601,,USCU_S11,USCU_S11,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002771,,0,S4HCLNT100,,,,,20200601,0090002771,,000,,,,,,,,,,20200601144138.59647,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001437,F2,L,M,USD,1710,10,Y17J01,0000006507,01,20191021,9400001381,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,6600,,BPINST,222250,20191021,,USCU_L09,USCU_L09,,USD,,20191021,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001437,,0,S4HCLNT100,,,,,20191021,0090001437,,000,,,,,,,,,,20191021232710.661031,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001431,F2,L,M,USD,1710,10,Y17J01,0000006495,01,20191021,9400001382,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,9240,,BPINST,222236,20191021,,USCU_L09,USCU_L09,,USD,,20191021,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001431,,0,S4HCLNT100,,,,,20191021,0090001431,,000,,,,,,,,,,20191021232715.283839,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000885,F2,L,M,USD,1710,10,Y17J01,0000003323,01,20190226,9400000863,2019,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,GA,,,1710,0,,,,,,,,,1960,,S4H_SD_DEM,182021,20190226,,USCU_S11,USCU_S11,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090000885,,0,S4HCLNT100,,,,,20190226,0090000885,,000,,,,,,,,,,20190226182021.219359,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003567,F2,L,M,USD,1710,10,Y17J01,0000014561,01,20210315,9400000112,2021,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,WI,,,1710,0,,,,,,,,,4840,,BPINST,173100,20210315,,USCU_S16,USCU_S16,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003567,,0,S4HCLNT100,,,,,20210315,0090003567,,000,,,,,,,,,,20210315173100.550136,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090002792,F2,L,M,USD,1710,10,Y17J01,0000011566,01,20200601,9400000876,2020,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,GA,,,1710,0,,,,,,,,,59655,,BPINST,144218,20200601,,USCU_S11,USCU_S11,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002792,,0,S4HCLNT100,,,,,20200601,0090002792,,000,,,,,,,,,,20200601144218.503139,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002811,F2,L,M,USD,1710,10,Y17J01,0000011604,01,20200601,9400000895,2020,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,GA,,,1710,0,,,,,,,,,1680,,BPINST,144255,20200601,,USCU_S11,USCU_S11,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002811,,0,S4HCLNT100,,,,,20200601,0090002811,,000,,,,,,,,,,20200601144255.758703,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001398,F2,L,M,USD,1710,10,Y17J01,0000006429,01,20191021,9400001383,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,24892,,BPINST,222129,20191021,,USCU_L09,USCU_L09,,USD,,20191021,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001398,,0,S4HCLNT100,,,,,20191021,0090001398,,000,,,,,,,,,,20191021232719.577017,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001391,F2,L,M,USD,1710,10,Y17J01,0000006415,01,20191021,9400001384,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,10125,,BPINST,222116,20191021,,USCU_L09,USCU_L09,,USD,,20191021,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001391,,0,S4HCLNT100,,,,,20191021,0090001391,,000,,,,,,,,,,20191021232724.210271,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003572,F2,L,M,USD,1710,10,Y17J01,0000014571,01,20210315,9400000117,2021,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,FL,,,1710,0,,,,,,,,,6075,,BPINST,173110,20210315,,USCU_S10,USCU_S10,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003572,,0,S4HCLNT100,,,,,20210315,0090003572,,000,,,,,,,,,,20210315173110.661906,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003573,F2,L,M,USD,1710,10,Y17J01,0000014573,01,20210315,9400000118,2021,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IA,,,1710,0,,,,,,,,,39825,,BPINST,173112,20210315,,USCU_S15,USCU_S15,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003573,,0,S4HCLNT100,,,,,20210315,0090003573,,000,,,,,,,,,,20210315173112.629838,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090000878,F2,L,M,USD,1710,10,Y17J01,0000003309,01,20190226,9400000856,2019,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,CT,,,1710,0,,,,,,,,,263194,,S4H_SD_DEM,182008,20190226,,USCU_S05,USCU_S05,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090000878,,0,S4HCLNT100,,,,,20190226,0090000878,,000,,,,,,,,,,20190226182008.072971,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000929,F2,L,M,USD,1710,10,Y17J01,0000003483,01,20190301,9400000907,2019,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,GA,,,1710,0,,,,,,,,,58380,,BPINST,212503,20190301,,USCU_S11,USCU_S11,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090000929,,0,S4HCLNT100,,,,,20190301,0090000929,,000,,,,,,,,,,20190301212503.587177,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001386,F2,L,M,USD,1710,10,Y17J01,0000006405,01,20191021,9400001385,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,36080,,BPINST,222107,20191021,,USCU_L09,USCU_L09,,USD,,20191021,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001386,,0,S4HCLNT100,,,,,20191021,0090001386,,000,,,,,,,,,,20191021232728.705479,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003304,F2,L,M,USD,1710,10,Y17J01,0000013465,01,20201102,9400001387,2020,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,7040,,BPINST,170930,20201102,,USCU_L09,USCU_L09,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003304,,0,S4HCLNT100,,,,,20201102,0090003304,,000,,,,,,,,,,20201102170930.988161,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001743,F2,L,M,USD,1710,10,Y17J01,0000007621,01,20191105,9400001649,2019,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,FL,,,1710,0,,,,,,,,,2825,,S4H_SD,234902,20191105,,USCU_S10,USCU_S10,,USD,,20191106,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001743,,0,S4HCLNT100,,,,,20191105,0090001743,,000,,,,,,,,,,20191106000221.108942,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003579,F2,L,M,USD,1710,10,Y17J01,0000014585,01,20210315,9400000124,2021,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IL,,,1710,0,,,,,,,,,127254,,BPINST,173124,20210315,,USCU_S14,USCU_S14,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003579,,0,S4HCLNT100,,,,,20210315,0090003579,,000,,,,,,,,,,20210315173124.694093,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090001473,F2,L,M,USD,1710,10,Y17J01,0000006554,01,20191021,9400001399,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,X,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,32379,,S4H_SD_DEM,234953,20191021,,USCU_L09,USCU_L09,,USD,,20191021,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001473,,0,S4HCLNT100,,,,,20191021,0090001473,,000,,,,,,,,,,20191021235406.693954,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000982,F2,L,M,USD,1710,10,Y17J01,0000004036,01,20190509,9400000959,2019,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,GA,,,1710,0,,,,,,,,,86172,,BPINST,222346,20190509,,USCU_S11,USCU_S11,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090000982,,0,S4HCLNT100,,,,,20190509,0090000982,,000,,,,,,,,,,20190509222346.4515,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001479,F2,L,M,USD,1710,10,Y17J01,0000006560,01,20191021,9400001401,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,X,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,45799,,S4H_SD_DEM,235037,20191021,,USCU_L09,USCU_L09,,USD,,20191021,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001479,,0,S4HCLNT100,,,,,20191021,0090001479,,000,,,,,,,,,,20191021235418.109549,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002878,F2,L,M,USD,1710,10,Y17J01,0000012184,01,20200706,9400000962,2020,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,GA,,,1710,0,,,,,,,,,3520,,BPINST,164159,20200708,,USCU_S11,USCU_S11,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002878,,0,S4HCLNT100,,,,,20200706,0090002878,,000,,,,,,,,,,20200708164159.061213,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001528,F2,L,M,USD,1710,10,Y17J01,0000006807,01,20191022,9400001440,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,29337,,BPINST,200315,20191022,,USCU_L09,USCU_L09,,USD,,20191022,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001528,,0,S4HCLNT100,,,,,20191022,0090001528,,000,,,,,,,,,,20191022201150.384687,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001552,F2,L,M,USD,1710,10,Y17J01,0000006855,01,20191022,9400001464,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,15482,,BPINST,200402,20191022,,USCU_L09,USCU_L09,,USD,,20191022,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001552,,0,S4HCLNT100,,,,,20191022,0090001552,,000,,,,,,,,,,20191022201155.988894,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001558,F2,L,M,USD,1710,10,Y17J01,0000006867,01,20191022,9400001470,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,8540,,BPINST,200415,20191022,,USCU_L09,USCU_L09,,USD,,20191022,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001558,,0,S4HCLNT100,,,,,20191022,0090001558,,000,,,,,,,,,,20191022201157.387435,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003587,F2,L,M,USD,1710,10,Y17J01,0000014601,01,20210315,9400000132,2021,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MN,,,1710,0,,,,,,,,,3710,,BPINST,173141,20210315,,USCU_S17,USCU_S17,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003587,,0,S4HCLNT100,,,,,20210315,0090003587,,000,,,,,,,,,,20210315173141.61176,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003588,F2,L,M,USD,1710,10,Y17J01,0000014603,01,20210315,9400000133,2021,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,8890,,BPINST,173143,20210315,,USCU_S08,USCU_S08,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003588,,0,S4HCLNT100,,,,,20210315,0090003588,,000,,,,,,,,,,20210315173143.724127,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090002885,F2,L,M,USD,1710,10,Y17J01,0000012198,01,20200704,9400000969,2020,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,GA,,,1710,0,,,,,,,,,5280,,BPINST,164212,20200708,,USCU_S11,USCU_S11,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002885,,0,S4HCLNT100,,,,,20200704,0090002885,,000,,,,,,,,,,20200708164212.430313,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000999,F2,L,M,USD,1710,10,Y17J01,0000004070,01,20190509,9400000976,2019,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,GA,,,1710,0,,,,,,,,,116760,,BPINST,222418,20190509,,USCU_S11,USCU_S11,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090000999,,0,S4HCLNT100,,,,,20190509,0090000999,,000,,,,,,,,,,20190509222418.676944,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003591,F2,L,M,USD,1710,10,Y17J01,0000014609,01,20210315,9400000136,2021,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IL,,,1710,0,,,,,,,,,2160,,BPINST,173151,20210315,,USCU_S14,USCU_S14,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003591,,0,S4HCLNT100,,,,,20210315,0090003591,,000,,,,,,,,,,20210315173151.515103,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003592,F2,L,M,USD,1710,10,Y17J01,0000014611,01,20210315,9400000137,2021,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,VA,,,1710,0,,,,,,,,,5280,,BPINST,173153,20210315,,USCU_S12,USCU_S12,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003592,,0,S4HCLNT100,,,,,20210315,0090003592,,000,,,,,,,,,,20210315173153.444789,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090001576,F2,L,M,USD,1710,10,Y17J01,0000006899,01,20191022,9400001502,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,X,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,313530,,S4H_SD_DEM,202312,20191022,,USCU_L09,USCU_L09,,USD,,20191022,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001576,,0,S4HCLNT100,,,,,20191022,0090001576,,000,,,,,,,,,,20191022202634.792206,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001664,F2,L,M,USD,1710,10,Y17J01,0000007271,01,20191104,9400001567,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,5010,,BPINST,234012,20191104,,USCU_L09,USCU_L09,,USD,,20191104,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001664,,0,S4HCLNT100,,,,,20191104,0090001664,,000,,,,,,,,,,20191104234414.659224,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001733,F2,L,M,USD,1710,10,Y17J01,0000007601,01,20191105,9400001639,2019,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,NC,,,1710,0,,,,,,,,,3174,,S4H_SD,234842,20191105,,USCU_L04,USCU_L04,,USD,,20191106,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001733,,0,S4HCLNT100,,,,,20191105,0090001733,,000,,,,,,,,,,20191106000218.856379,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001008,F2,L,M,USD,1710,10,Y17J01,0000004088,01,20190509,9400000985,2019,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,GA,,,1710,0,,,,,,,,,7910,,BPINST,222437,20190509,,USCU_S11,USCU_S11,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001008,,0,S4HCLNT100,,,,,20190509,0090001008,,000,,,,,,,,,,20190509222437.780048,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003597,F2,L,M,USD,1710,10,Y17J01,0000014621,01,20210315,9400000142,2021,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,1280,,BPINST,173206,20210315,,USCU_S08,USCU_S08,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003597,,0,S4HCLNT100,,,,,20210315,0090003597,,000,,,,,,,,,,20210315173206.739998,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090001665,F2,L,M,USD,1710,10,Y17J01,0000007273,01,20191104,9400001568,2019,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,15113,,BPINST,234014,20191104,,USCU_L09,USCU_L09,,USD,,20191104,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001665,,0,S4HCLNT100,,,,,20191104,0090001665,,000,,,,,,,,,,20191104234414.886772,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
